"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.type","Input.sentID","Input.system1","Input.system2","Input.system3","Input.system4","Input.system5","Input.sentence1","Input.sentence2","Input.sentence3","Input.sentence4","Input.sentence5","Input.markup1","Input.markup2","Input.markup3","Input.markup4","Input.markup5","Input.source","Input.context","Answer.Comments","Answer.rank_1","Answer.rank_2","Answer.rank_3","Answer.rank_4","Answer.rank_5","Approve","Reject"
"3E9ZFLPWOYSAH0RC8QX96B1GRRZIXQ","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:30 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:30 PDT 2015","","","3M81GAB8A0JJ7FAO64F1E0XX0DWBQP","A1IGWV8HNDLRDC","Approved","Wed Oct 07 17:42:40 PDT 2015","Wed Oct 07 17:43:46 PDT 2015","Thu Oct 08 17:43:46 PDT 2015","Thu Oct 08 10:16:10 PDT 2015","","","66","99% (81/82)","99% (81/82)","99% (81/82)","refs","235","refCrwdMinimal refCrwdFluent","src","refExptFluent","refNUCLE refExptMinimal","###","Firstly , I believe most of us will agree with the sentences below : `` I will be anxious about my families when he or she told me that he or she was a carrier of a known genetic risk `` .","Firstly , I believe most of us will agree with the sentences below : `` I will be anxious about my families when he or she told me that he or she was a carrier of a known genetic risk `` .","Firstly , I believe most of us will agree with the following sentence : `` I would be anxious about a family member who told me that he or she was a carrier of a known genetic risk `` .","Firstly , I believe most of us will agree with the sentence below : `` I will be anxious about my family when he or she tells me that he or she is a carrier of a known genetic risk `` .","###","Firstly , I believe most of us will agree with the sentences below : `` I will be anxious about my families when he or she told me that he or she was a carrier of a known genetic risk `` .","Firstly , I believe most of us will agree with the sentences below : `` I will be anxious about my families when he or she told me that he or she was a carrier of a known genetic risk `` .","Firstly , I believe most of us will agree with the <span class=""insert"">following</span> <span class=""delete"">sentences</span> <span class=""insert"">sentence</span> <span class=""delete"">below</span> : `` I <span class=""delete"">will</span> <span class=""insert"">would</span> be anxious about <span class=""insert"">a</span> <span class=""insert"">family</span> <span class=""insert"">member</span> <span class=""insert"">who</span> <span class=""delete"">my</span> <span class=""delete"">families</span> <span class=""delete"">when</span> <span class=""delete"">he</span> <span class=""delete"">or</span> <span class=""delete"">she</span> told me that he or she was a carrier of a known genetic risk `` .","Firstly , I believe most of us will agree with the <span class=""delete"">sentences</span> <span class=""insert"">sentence</span> below : `` I will be anxious about my <span class=""delete"">families</span> <span class=""insert"">family</span> when he or she <span class=""delete"">told</span> <span class=""insert"">tells</span> me that he or she <span class=""delete"">was</span> <span class=""insert"">is</span> a carrier of a known genetic risk `` .","###","Firstly , I believe most of us will agree with the sentences below : `` I will be anxious about my families when he or she told me that he or she was a carrier of a known genetic risk `` .","Thus , we are going to identify the advantages and disadvantages of the issue which is `` should or should not `` .","{}","5","5","1","1",""
"36AZSFEYZ408Q38B214AW30IGQ6VBQ","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","37Z929RLG98VGHJIYUVR9UIKO74TS7","A1ORPX4AK44JN5","Approved","Tue Oct 06 14:34:05 PDT 2015","Tue Oct 06 14:34:53 PDT 2015","Wed Oct 07 14:34:53 PDT 2015","Tue Oct 06 19:56:07 PDT 2015","","","48","100% (131/131)","100% (131/131)","100% (131/131)","refs","780","refExptFluent","refCrwdFluent","refCrwdMinimal","src refExptMinimal","refNUCLE","First , they have lost the courage to meet strangers , and even the courage to talk .","Firstly , they have lost the courage to meet strangers , let alone the courage to talk .","Firstly , they have lost the courage to meet strangers , or even the courage to talk .","Firstly , they have lost the courage to meet strangers , not even the courage to talk .","Firstly , they will lose the courage to meet strangers , not even the courage to talk .","<span class=""delete"">Firstly</span> <span class=""insert"">First</span> , they have lost the courage to meet strangers , <span class=""delete"">not</span> <span class=""insert"">and</span> even the courage to talk .","Firstly , they have lost the courage to meet strangers , <span class=""delete"">not</span> <span class=""delete"">even</span> <span class=""insert"">let</span> <span class=""insert"">alone</span> the courage to talk .","Firstly , they have lost the courage to meet strangers , <span class=""delete"">not</span> <span class=""insert"">or</span> even the courage to talk .","Firstly , they have lost the courage to meet strangers , not even the courage to talk .","Firstly , they <span class=""delete"">have</span> <span class=""insert"">will</span> <span class=""delete"">lost</span> <span class=""insert"">lose</span> the courage to meet strangers , not even the courage to talk .","Firstly , they have lost the courage to meet strangers , not even the courage to talk .","When people get use of using socia media to contact other people , what will happen is that their interpersonal communicating skills will degrade and lost eventually .","{}","1","2","4","5","5"
"36AZSFEYZ408Q38B214AW30IGQ6VBQ","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","33JKGHPFYCUUN91TH1DTOMDM718MNX","A36SM7QM8OK3H6","Approved","Wed Oct 07 15:48:53 PDT 2015","Wed Oct 07 15:56:01 PDT 2015","Thu Oct 08 15:56:01 PDT 2015","Thu Oct 08 10:16:09 PDT 2015","","","428","100% (119/119)","100% (119/119)","100% (119/119)","refs","780","refExptFluent","refCrwdFluent","refCrwdMinimal","src refExptMinimal","refNUCLE","First , they have lost the courage to meet strangers , and even the courage to talk .","Firstly , they have lost the courage to meet strangers , let alone the courage to talk .","Firstly , they have lost the courage to meet strangers , or even the courage to talk .","Firstly , they have lost the courage to meet strangers , not even the courage to talk .","Firstly , they will lose the courage to meet strangers , not even the courage to talk .","<span class=""delete"">Firstly</span> <span class=""insert"">First</span> , they have lost the courage to meet strangers , <span class=""delete"">not</span> <span class=""insert"">and</span> even the courage to talk .","Firstly , they have lost the courage to meet strangers , <span class=""delete"">not</span> <span class=""delete"">even</span> <span class=""insert"">let</span> <span class=""insert"">alone</span> the courage to talk .","Firstly , they have lost the courage to meet strangers , <span class=""delete"">not</span> <span class=""insert"">or</span> even the courage to talk .","Firstly , they have lost the courage to meet strangers , not even the courage to talk .","Firstly , they <span class=""delete"">have</span> <span class=""insert"">will</span> <span class=""delete"">lost</span> <span class=""insert"">lose</span> the courage to meet strangers , not even the courage to talk .","Firstly , they have lost the courage to meet strangers , not even the courage to talk .","When people get use of using socia media to contact other people , what will happen is that their interpersonal communicating skills will degrade and lost eventually .","{}","1","2","3","5","4"
"3D1TUISJWI0I0WXH3LMMM42CX9IIUY","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","3WR9XG3T63BPGYK0VQW86VAWLUB743","A1ORPX4AK44JN5","Approved","Tue Oct 06 14:45:18 PDT 2015","Tue Oct 06 14:46:41 PDT 2015","Wed Oct 07 14:46:41 PDT 2015","Tue Oct 06 19:56:09 PDT 2015","","","83","100% (131/131)","100% (131/131)","100% (131/131)","refs","396","refCrwdFluent","src","refExptMinimal","refNUCLE","refExptFluent","When freed from worrying about increasing numbers of disabled citizens , governments can concentrate on developing other important areas , such as the armed forces and education .","Without increasing number of disables in a nation , the government is able to concentrate to develop in other ways like military and education .","Without increasing the number of disabled people in a nation , the government is able to concentrate on developing in other ways like the military and education .","Without an increasing number of disabled people in a nation , the government is able to concentrate on developing in other directions like the military and education .","Without increasing number of disabled people in a nation , the government is able to concentrate development in other ways , like military and education .","<span class=""delete"">Without</span> <span class=""insert"">When</span> <span class=""insert"">freed</span> <span class=""insert"">from</span> <span class=""insert"">worrying</span> <span class=""insert"">about</span> increasing <span class=""delete"">number</span> <span class=""insert"">numbers</span> of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">citizens</span> <span class=""delete"">in</span> <span class=""delete"">a</span> <span class=""delete"">nation</span> , <span class=""insert"">governments</span> <span class=""insert"">can</span> <span class=""insert"">concentrate</span> <span class=""insert"">on</span> <span class=""insert"">developing</span> <span class=""insert"">other</span> <span class=""insert"">important</span> <span class=""insert"">areas</span> <span class=""insert"">,</span> <span class=""insert"">such</span> <span class=""insert"">as</span> the <span class=""insert"">armed</span> <span class=""insert"">forces</span> <span class=""delete"">government</span> <span class=""delete"">is</span> <span class=""delete"">able</span> <span class=""delete"">to</span> <span class=""delete"">concentrate</span> <span class=""delete"">to</span> <span class=""delete"">develop</span> <span class=""delete"">in</span> <span class=""delete"">other</span> <span class=""delete"">ways</span> <span class=""delete"">like</span> <span class=""delete"">military</span> and education .","Without increasing number of disables in a nation , the government is able to concentrate to develop in other ways like military and education .","Without increasing <span class=""insert"">the</span> number of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">people</span> in a nation , the government is able to concentrate <span class=""delete"">to</span> <span class=""insert"">on</span> <span class=""delete"">develop</span> <span class=""insert"">developing</span> in other ways like <span class=""insert"">the</span> military and education .","Without <span class=""insert"">an</span> increasing number of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">people</span> in a nation , the government is able to concentrate <span class=""delete"">to</span> <span class=""insert"">on</span> <span class=""delete"">develop</span> <span class=""insert"">developing</span> in other <span class=""delete"">ways</span> <span class=""insert"">directions</span> like <span class=""insert"">the</span> military and education .","Without increasing number of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">people</span> in a nation , the government is able to concentrate <span class=""delete"">to</span> <span class=""delete"">develop</span> <span class=""insert"">development</span> in other ways <span class=""insert"">,</span> like military and education .","Without increasing number of disables in a nation , the government is able to concentrate to develop in other ways like military and education .","However , every year the government has to spend a lot to help the disables such as medical subsidizes and builds up special schools to educate them .","{}","1","4","3","4","5"
"3D1TUISJWI0I0WXH3LMMM42CX9IIUY","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","33CKWXB73JKUDD8FJSWX7NCG6PU11I","A36SM7QM8OK3H6","Approved","Wed Oct 07 06:32:03 PDT 2015","Wed Oct 07 06:36:40 PDT 2015","Thu Oct 08 06:36:40 PDT 2015","Wed Oct 07 09:34:16 PDT 2015","","","277","100% (119/119)","100% (119/119)","100% (119/119)","refs","396","refCrwdFluent","src","refExptMinimal","refNUCLE","refExptFluent","When freed from worrying about increasing numbers of disabled citizens , governments can concentrate on developing other important areas , such as the armed forces and education .","Without increasing number of disables in a nation , the government is able to concentrate to develop in other ways like military and education .","Without increasing the number of disabled people in a nation , the government is able to concentrate on developing in other ways like the military and education .","Without an increasing number of disabled people in a nation , the government is able to concentrate on developing in other directions like the military and education .","Without increasing number of disabled people in a nation , the government is able to concentrate development in other ways , like military and education .","<span class=""delete"">Without</span> <span class=""insert"">When</span> <span class=""insert"">freed</span> <span class=""insert"">from</span> <span class=""insert"">worrying</span> <span class=""insert"">about</span> increasing <span class=""delete"">number</span> <span class=""insert"">numbers</span> of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">citizens</span> <span class=""delete"">in</span> <span class=""delete"">a</span> <span class=""delete"">nation</span> , <span class=""insert"">governments</span> <span class=""insert"">can</span> <span class=""insert"">concentrate</span> <span class=""insert"">on</span> <span class=""insert"">developing</span> <span class=""insert"">other</span> <span class=""insert"">important</span> <span class=""insert"">areas</span> <span class=""insert"">,</span> <span class=""insert"">such</span> <span class=""insert"">as</span> the <span class=""insert"">armed</span> <span class=""insert"">forces</span> <span class=""delete"">government</span> <span class=""delete"">is</span> <span class=""delete"">able</span> <span class=""delete"">to</span> <span class=""delete"">concentrate</span> <span class=""delete"">to</span> <span class=""delete"">develop</span> <span class=""delete"">in</span> <span class=""delete"">other</span> <span class=""delete"">ways</span> <span class=""delete"">like</span> <span class=""delete"">military</span> and education .","Without increasing number of disables in a nation , the government is able to concentrate to develop in other ways like military and education .","Without increasing <span class=""insert"">the</span> number of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">people</span> in a nation , the government is able to concentrate <span class=""delete"">to</span> <span class=""insert"">on</span> <span class=""delete"">develop</span> <span class=""insert"">developing</span> in other ways like <span class=""insert"">the</span> military and education .","Without <span class=""insert"">an</span> increasing number of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">people</span> in a nation , the government is able to concentrate <span class=""delete"">to</span> <span class=""insert"">on</span> <span class=""delete"">develop</span> <span class=""insert"">developing</span> in other <span class=""delete"">ways</span> <span class=""insert"">directions</span> like <span class=""insert"">the</span> military and education .","Without increasing number of <span class=""delete"">disables</span> <span class=""insert"">disabled</span> <span class=""insert"">people</span> in a nation , the government is able to concentrate <span class=""delete"">to</span> <span class=""delete"">develop</span> <span class=""insert"">development</span> in other ways <span class=""insert"">,</span> like military and education .","Without increasing number of disables in a nation , the government is able to concentrate to develop in other ways like military and education .","However , every year the government has to spend a lot to help the disables such as medical subsidizes and builds up special schools to educate them .","{}","1","5","4","2","3"
"3FK4G712NX0RFX89JSL0B5QBLAYSSJ","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","3HWRJOOET52TRY1L8Z6WA8IJLYMES9","A1IGWV8HNDLRDC","Approved","Wed Oct 07 14:19:05 PDT 2015","Wed Oct 07 14:20:03 PDT 2015","Thu Oct 08 14:20:03 PDT 2015","Wed Oct 07 15:31:50 PDT 2015","","","58","99% (81/82)","99% (81/82)","99% (81/82)","refs","233","refExptFluent","refExptMinimal","refNUCLE","src","refCrwdMinimal refCrwdFluent","However , there is still many differing views among people .","However , there is still a diversity of points of view among the people .","However , there is still a diversity of points of view among people .","However , there is still a diversity of point of views among the people .","However , there is still a diverse of point of view among the people .","However , there is still <span class=""insert"">many</span> <span class=""insert"">differing</span> <span class=""delete"">a</span> <span class=""delete"">diversity</span> <span class=""delete"">of</span> <span class=""delete"">point</span> <span class=""delete"">of</span> views among <span class=""delete"">the</span> people .","However , there is still a diversity of <span class=""delete"">point</span> <span class=""insert"">points</span> of <span class=""delete"">views</span> <span class=""insert"">view</span> among the people .","However , there is still a diversity of <span class=""delete"">point</span> <span class=""insert"">points</span> of <span class=""delete"">views</span> <span class=""insert"">view</span> among <span class=""delete"">the</span> people .","However , there is still a diversity of point of views among the people .","However , there is still a <span class=""delete"">diversity</span> <span class=""insert"">diverse</span> of point of <span class=""delete"">views</span> <span class=""insert"">view</span> among the people .","However , there is still a diversity of point of views among the people .","`` This issue has been discussed for a long time .","{}","4","1","1","3","5"
"3FK4G712NX0RFX89JSL0B5QBLAYSSJ","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","3TPZPLC3M0CT485WRYL6WC9B7OLP37","A1ORPX4AK44JN5","Approved","Tue Oct 06 14:42:59 PDT 2015","Tue Oct 06 14:43:29 PDT 2015","Wed Oct 07 14:43:29 PDT 2015","Tue Oct 06 19:56:10 PDT 2015","","","30","100% (131/131)","100% (131/131)","100% (131/131)","refs","233","refExptFluent","refExptMinimal","refNUCLE","src","refCrwdMinimal refCrwdFluent","However , there is still many differing views among people .","However , there is still a diversity of points of view among the people .","However , there is still a diversity of points of view among people .","However , there is still a diversity of point of views among the people .","However , there is still a diverse of point of view among the people .","However , there is still <span class=""insert"">many</span> <span class=""insert"">differing</span> <span class=""delete"">a</span> <span class=""delete"">diversity</span> <span class=""delete"">of</span> <span class=""delete"">point</span> <span class=""delete"">of</span> views among <span class=""delete"">the</span> people .","However , there is still a diversity of <span class=""delete"">point</span> <span class=""insert"">points</span> of <span class=""delete"">views</span> <span class=""insert"">view</span> among the people .","However , there is still a diversity of <span class=""delete"">point</span> <span class=""insert"">points</span> of <span class=""delete"">views</span> <span class=""insert"">view</span> among <span class=""delete"">the</span> people .","However , there is still a diversity of point of views among the people .","However , there is still a <span class=""delete"">diversity</span> <span class=""insert"">diverse</span> of point of <span class=""delete"">views</span> <span class=""insert"">view</span> among the people .","However , there is still a diversity of point of views among the people .","`` This issue has been discussed for a long time .","{}","5","4","4","2","1"
"3HY86PZXPYIQBU4X5EMBQNZNUJE1E9","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","3RSDURM96AMQNKDU75YLSU6K2IIEYL","A1IGWV8HNDLRDC","Approved","Tue Oct 06 16:57:25 PDT 2015","Tue Oct 06 16:58:28 PDT 2015","Wed Oct 07 16:58:28 PDT 2015","Tue Oct 06 19:56:11 PDT 2015","","","63","99% (81/82)","99% (81/82)","99% (81/82)","refs","276","refExptMinimal","refCrwdMinimal","src","refExptFluent","refCrwdFluent","However , this is not exactly true when other factors including psychological influence and social influence are taken into consideration .","However , this is not exactly true when other factors , including psychological and social influence , are taken into consideration .","However , this is not exactly true when other factors including psychological influence , social influence , are taken into consideration .","However , this is not exactly true when other factors are taken into consideration , including psychological and social effects .","However , other factors including psychological and social influence need to be taken into consideration before it is decided whether or not this is true .","However , this is not exactly true when other factors including psychological influence <span class=""delete"">,</span> <span class=""insert"">and</span> social influence <span class=""delete"">,</span> are taken into consideration .","However , this is not exactly true when other factors <span class=""insert"">,</span> including psychological <span class=""insert"">and</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> social influence , are taken into consideration .","However , this is not exactly true when other factors including psychological influence , social influence , are taken into consideration .","However , this is not exactly true when other factors <span class=""delete"">including</span> <span class=""delete"">psychological</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> <span class=""delete"">social</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> are taken into consideration <span class=""insert"">,</span> <span class=""insert"">including</span> <span class=""insert"">psychological</span> <span class=""insert"">and</span> <span class=""insert"">social</span> <span class=""insert"">effects</span> .","However , <span class=""delete"">this</span> <span class=""delete"">is</span> <span class=""delete"">not</span> <span class=""delete"">exactly</span> <span class=""delete"">true</span> <span class=""delete"">when</span> other factors including psychological <span class=""insert"">and</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> social influence <span class=""delete"">,</span> <span class=""delete"">are</span> <span class=""insert"">need</span> <span class=""insert"">to</span> <span class=""insert"">be</span> taken into consideration <span class=""insert"">before</span> <span class=""insert"">it</span> <span class=""insert"">is</span> <span class=""insert"">decided</span> <span class=""insert"">whether</span> <span class=""insert"">or</span> <span class=""insert"">not</span> <span class=""insert"">this</span> <span class=""insert"">is</span> <span class=""insert"">true</span> .","However , this is not exactly true when other factors including psychological influence , social influence , are taken into consideration .","Many people many argue that setting the obligation may help more people , who are the relatives of the carriers , save their lives with a larger opportunity because of the early diagnosis .","{}","2","1","4","3","1"
"3HY86PZXPYIQBU4X5EMBQNZNUJE1E9","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","3JC6VJ2SABJPVJMYGYR2LEI0MYD5AY","A1ORPX4AK44JN5","Approved","Tue Oct 06 14:41:43 PDT 2015","Tue Oct 06 14:42:57 PDT 2015","Wed Oct 07 14:42:57 PDT 2015","Tue Oct 06 19:56:11 PDT 2015","","","74","100% (131/131)","100% (131/131)","100% (131/131)","refs","276","refExptMinimal","refCrwdMinimal","src","refExptFluent","refCrwdFluent","However , this is not exactly true when other factors including psychological influence and social influence are taken into consideration .","However , this is not exactly true when other factors , including psychological and social influence , are taken into consideration .","However , this is not exactly true when other factors including psychological influence , social influence , are taken into consideration .","However , this is not exactly true when other factors are taken into consideration , including psychological and social effects .","However , other factors including psychological and social influence need to be taken into consideration before it is decided whether or not this is true .","However , this is not exactly true when other factors including psychological influence <span class=""delete"">,</span> <span class=""insert"">and</span> social influence <span class=""delete"">,</span> are taken into consideration .","However , this is not exactly true when other factors <span class=""insert"">,</span> including psychological <span class=""insert"">and</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> social influence , are taken into consideration .","However , this is not exactly true when other factors including psychological influence , social influence , are taken into consideration .","However , this is not exactly true when other factors <span class=""delete"">including</span> <span class=""delete"">psychological</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> <span class=""delete"">social</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> are taken into consideration <span class=""insert"">,</span> <span class=""insert"">including</span> <span class=""insert"">psychological</span> <span class=""insert"">and</span> <span class=""insert"">social</span> <span class=""insert"">effects</span> .","However , <span class=""delete"">this</span> <span class=""delete"">is</span> <span class=""delete"">not</span> <span class=""delete"">exactly</span> <span class=""delete"">true</span> <span class=""delete"">when</span> other factors including psychological <span class=""insert"">and</span> <span class=""delete"">influence</span> <span class=""delete"">,</span> social influence <span class=""delete"">,</span> <span class=""delete"">are</span> <span class=""insert"">need</span> <span class=""insert"">to</span> <span class=""insert"">be</span> taken into consideration <span class=""insert"">before</span> <span class=""insert"">it</span> <span class=""insert"">is</span> <span class=""insert"">decided</span> <span class=""insert"">whether</span> <span class=""insert"">or</span> <span class=""insert"">not</span> <span class=""insert"">this</span> <span class=""insert"">is</span> <span class=""insert"">true</span> .","However , this is not exactly true when other factors including psychological influence , social influence , are taken into consideration .","Many people many argue that setting the obligation may help more people , who are the relatives of the carriers , save their lives with a larger opportunity because of the early diagnosis .","{}","3","2","5","4","1"
"3QD8LUVX4XYY5CWX16EFH2XBM5T5X3","3LMOG6ZFAI69WKV8DLBBX4NIW5J2FE","Grammaticality Judgment","In this task, you are presented with a single English sentence and are asked to rank (up to) 5 sentences according to its grammaticality.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Tue Oct 06 11:56:28 PDT 2015","2","BatchId:2114029;","3600","86400","Tue Oct 13 11:56:28 PDT 2015","","","3G5W44VEU7ITNTK49LNIJPCLHJKKG9","A1ORPX4AK44JN5","Approved","Tue Oct 06 14:46:44 PDT 2015","Tue Oct 06 14:47:30 PDT 2015","Wed Oct 07 14:47:30 PDT 2015","Tue Oct 06 19:56:14 PDT 2015","","","46","100% (131/131)","100% (131/131)","100% (131/131)","refs","701","refExptMinimal","refExptFluent","src","refCrwdMinimal refNUCLE refCrwdFluent","###","This kind of behaviour is not good for people `s psychological health according to research .","According to research , this kind of behaviour is not good for people `s psychological health .","This kind of behaviour is not good to people `s psychological health according to a research .","This kind of behaviour is not good for people `s psychological health , according to research .","###","This kind of behaviour is not good <span class=""delete"">to</span> <span class=""insert"">for</span> people `s psychological health according to <span class=""delete"">a</span> research .","<span class=""insert"">According</span> <span class=""insert"">to</span> <span class=""insert"">research</span> <span class=""insert"">,</span> <span class=""delete"">This</span> <span class=""insert"">this</span> kind of behaviour is not good <span class=""delete"">to</span> <span class=""insert"">for</span> people `s psychological health <span class=""delete"">according</span> <span class=""delete"">to</span> <span class=""delete"">a</span> <span class=""delete"">research</span> .","This kind of behaviour is not good to people `s psychological health according to a research .","This kind of behaviour is not good <span class=""delete"">to</span> <span class=""insert"">for</span> people `s psychological health <span class=""insert"">,</span> according to <span class=""delete"">a</span> research .","###","This kind of behaviour is not good to people `s psychological health according to a research .","It is a common scene that two people sitting next to each other seldom talk with each other but just look at their cellphone .","{}","4","1","5","2",""
